Date,Time,MeanBiovolume,MedianBiovolume,MaxBiovolume,MinBiovolume,StdBiovolume,NumRows
05/23/2020,064322,532.365184989985,252.455794187878,180457.88040441,3.70672639028603,3101.0186059751,4192
05/23/2020,070645,933.9398396316,241.655346110857,1598087.4729462,6.1262080627953,25011.2867200296,4100
05/23/2020,073007,622.341671110235,227.945560026419,242414.169283138,4.66857618858914,4720.78137906942,3838
05/23/2020,075330,584.550202432192,235.330821927552,113761.469288218,3.67101717370319,2830.74464723241,3445
05/23/2020,191241,725.247340300879,231.580000050805,133666.496977087,3.90573679977646,4182.85647154092,3347
05/23/2020,232951,581.8762041894,240.521454021237,98953.5847177767,5.14811603922166,2606.00322173425,3324
05/23/2020,235314,676.846715706859,248.565104862064,200223.328506833,3.80771402276076,5051.07125264603,3464
05/27/2020,002920,1169.4189816899,239.061692653559,285923.749834883,3.37996480668597,8001.75934305795,3624
05/27/2020,005243,1148.76939351951,241.40928156277,176508.065437179,5.24766911548036,6541.17115109134,3640
05/27/2020,011606,1020.71865626497,241.169867398262,165255.931514505,4.00718375400091,5732.11790906386,3487
05/27/2020,013928,1333.57641001826,237.462273027486,217249.021998679,5.15995026672763,8242.48178556591,3680
05/27/2020,020251,1214.32113487455,241.908061042524,224882.601635929,6.07925257836712,7052.02081193769,3700
05/27/2020,022614,1153.25716763111,249.575964690342,138303.044861048,2.97937625717624,6130.96713538889,3650
05/27/2020,024937,1171.96850305679,255.245425062236,354092.324137581,5.17400609155108,8427.37136515123,3608
05/27/2020,031300,1356.58895911197,262.351370446578,160764.365188233,5.98372874053752,6774.64841577197,3700
05/27/2020,033623,1124.49474638769,241.309525631255,152346.501143118,4.22126844840725,6403.74457883235,3774
05/27/2020,035945,1228.43341069026,247.341432505207,146633.540517198,3.88284396484276,6374.71358659816,3701
05/27/2020,042308,1024.93400202989,254.744555961998,178945.953360768,4.76430629273993,5025.37265153046,3614
05/27/2020,044631,1106.4353109732,230.103612711477,374110.088197937,4.36930848397094,8679.33098518793,3625
05/27/2020,050954,1087.65098103078,241.7085492303,153109.254686786,4.92794153228674,5192.03512541048,3416
05/27/2020,053317,1149.13678852012,224.969508967129,189506.133058985,4.13654471422039,6971.52589206758,3710
05/27/2020,055639,1131.9655676789,216.629915612457,630713.736219072,2.7399620936849,11671.4291133624,3630
05/27/2020,062002,1060.9167089926,215.672258954428,111993.902250673,5.27132904028857,5692.40339395437,3753
05/27/2020,064325,1129.30484161685,219.675795813646,193077.986231774,5.33037147284459,6605.83823346363,3693
05/27/2020,070648,1113.09730026908,211.243096936443,246581.82451862,3.84383804094904,6828.09512877568,3765
